"site","round","rep","species","start_date","NOTES","date","n_germ"
"IL","5","5","TO",2020-03-31,NA,2020-04-23,"0"
"IL","5","5","TO",2020-03-31,NA,2020-04-24,"0"
"IL","5","6","TO",2020-03-31,NA,2020-03-31,"3"
"IL","5","6","TO",2020-03-31,NA,2020-04-01,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-02,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-03,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-04,"1"
"IL","5","6","TO",2020-03-31,NA,2020-04-05,"1"
"IL","5","6","TO",2020-03-31,NA,2020-04-06,"1"
"IL","5","6","TO",2020-03-31,NA,2020-04-07,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-08,"1"
"IL","5","6","TO",2020-03-31,NA,2020-04-09,"1"
"IL","5","6","TO",2020-03-31,NA,2020-04-10,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-11,"NA"
"IL","5","6","TO",2020-03-31,NA,2020-04-12,"NA"
"IL","5","6","TO",2020-03-31,NA,2020-04-13,"3"
"IL","5","6","TO",2020-03-31,NA,2020-04-14,"1"
"IL","5","6","TO",2020-03-31,NA,2020-04-15,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-16,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-17,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-18,"NA"
"IL","5","6","TO",2020-03-31,NA,2020-04-19,"1"
"IL","5","6","TO",2020-03-31,NA,2020-04-20,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-21,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-22,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-23,"0"
"IL","5","6","TO",2020-03-31,NA,2020-04-24,"0"
"IL","5","7","TO",2020-03-31,NA,2020-03-31,"1"
"IL","5","7","TO",2020-03-31,NA,2020-04-01,"1"
"IL","5","7","TO",2020-03-31,NA,2020-04-02,"9"
"IL","5","7","TO",2020-03-31,NA,2020-04-03,"7"
"IL","5","7","TO",2020-03-31,NA,2020-04-04,"1"
"IL","5","7","TO",2020-03-31,NA,2020-04-05,"1"
"IL","5","7","TO",2020-03-31,NA,2020-04-06,"3"
"IL","5","7","TO",2020-03-31,NA,2020-04-07,"1"
"IL","5","7","TO",2020-03-31,NA,2020-04-08,"0"
"IL","5","7","TO",2020-03-31,NA,2020-04-09,"1"
"IL","5","7","TO",2020-03-31,NA,2020-04-10,"0"
"IL","5","7","TO",2020-03-31,NA,2020-04-11,"NA"
"IL","5","7","TO",2020-03-31,NA,2020-04-12,"NA"
"IL","5","7","TO",2020-03-31,NA,2020-04-13,"0"
"IL","5","7","TO",2020-03-31,NA,2020-04-14,"0"
"IL","5","7","TO",2020-03-31,NA,2020-04-15,"1"
"IL","5","7","TO",2020-03-31,NA,2020-04-16,"0"
"IL","5","7","TO",2020-03-31,NA,2020-04-17,"0"
"IL","5","7","TO",2020-03-31,NA,2020-04-18,"NA"
"IL","5","7","TO",2020-03-31,NA,2020-04-19,"0"
"IL","5","7","TO",2020-03-31,NA,2020-04-20,"0"
"IL","5","7","TO",2020-03-31,NA,2020-04-21,"1"
"IL","5","7","TO",2020-03-31,NA,2020-04-22,"0"
"IL","5","7","TO",2020-03-31,NA,2020-04-23,"0"
"IL","5","7","TO",2020-03-31,NA,2020-04-24,"0"
"IL","5","8","TO",2020-03-31,NA,2020-03-31,"4"
"IL","5","8","TO",2020-03-31,NA,2020-04-01,"1"
"IL","5","8","TO",2020-03-31,NA,2020-04-02,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-03,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-04,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-05,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-06,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-07,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-08,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-09,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-10,"2"
"IL","5","8","TO",2020-03-31,NA,2020-04-11,"NA"
"IL","5","8","TO",2020-03-31,NA,2020-04-12,"NA"
"IL","5","8","TO",2020-03-31,NA,2020-04-13,"3"
"IL","5","8","TO",2020-03-31,NA,2020-04-14,"2"
"IL","5","8","TO",2020-03-31,NA,2020-04-15,"2"
"IL","5","8","TO",2020-03-31,NA,2020-04-16,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-17,"2"
"IL","5","8","TO",2020-03-31,NA,2020-04-18,"NA"
"IL","5","8","TO",2020-03-31,NA,2020-04-19,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-20,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-21,"1"
"IL","5","8","TO",2020-03-31,NA,2020-04-22,"0"
"IL","5","8","TO",2020-03-31,NA,2020-04-23,"1"
"IL","5","8","TO",2020-03-31,NA,2020-04-24,"0"
"IL","5","9","TO",2020-03-31,NA,2020-03-31,"0"
"IL","5","9","TO",2020-03-31,NA,2020-04-01,"0"
"IL","5","9","TO",2020-03-31,NA,2020-04-02,"2"
"IL","5","9","TO",2020-03-31,NA,2020-04-03,"1"
"IL","5","9","TO",2020-03-31,NA,2020-04-04,"2"
"IL","5","9","TO",2020-03-31,NA,2020-04-05,"1"
"IL","5","9","TO",2020-03-31,NA,2020-04-06,"5"
"IL","5","9","TO",2020-03-31,NA,2020-04-07,"1"
"IL","5","9","TO",2020-03-31,NA,2020-04-08,"3"
"IL","5","9","TO",2020-03-31,NA,2020-04-09,"3"
"IL","5","9","TO",2020-03-31,NA,2020-04-10,"0"
"IL","5","9","TO",2020-03-31,NA,2020-04-11,"NA"
"IL","5","9","TO",2020-03-31,NA,2020-04-12,"NA"
"IL","5","9","TO",2020-03-31,NA,2020-04-13,"1"
"IL","5","9","TO",2020-03-31,NA,2020-04-14,"0"
"IL","5","9","TO",2020-03-31,NA,2020-04-15,"1"
"IL","5","9","TO",2020-03-31,NA,2020-04-16,"0"
"IL","5","9","TO",2020-03-31,NA,2020-04-17,"0"
"IL","5","9","TO",2020-03-31,NA,2020-04-18,"NA"
"IL","5","9","TO",2020-03-31,NA,2020-04-19,"3"
"IL","5","9","TO",2020-03-31,NA,2020-04-20,"0"
"IL","5","9","TO",2020-03-31,NA,2020-04-21,"0"
"IL","5","9","TO",2020-03-31,NA,2020-04-22,"1"
"IL","5","9","TO",2020-03-31,NA,2020-04-23,"0"
"IL","5","9","TO",2020-03-31,NA,2020-04-24,"0"
"IL","5","10","TO",2020-03-31,NA,2020-03-31,"1"
"IL","5","10","TO",2020-03-31,NA,2020-04-01,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-02,"2"
"IL","5","10","TO",2020-03-31,NA,2020-04-03,"2"
"IL","5","10","TO",2020-03-31,NA,2020-04-04,"1"
"IL","5","10","TO",2020-03-31,NA,2020-04-05,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-06,"1"
"IL","5","10","TO",2020-03-31,NA,2020-04-07,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-08,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-09,"1"
"IL","5","10","TO",2020-03-31,NA,2020-04-10,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-11,"NA"
"IL","5","10","TO",2020-03-31,NA,2020-04-12,"NA"
"IL","5","10","TO",2020-03-31,NA,2020-04-13,"1"
"IL","5","10","TO",2020-03-31,NA,2020-04-14,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-15,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-16,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-17,"2"
"IL","5","10","TO",2020-03-31,NA,2020-04-18,"NA"
"IL","5","10","TO",2020-03-31,NA,2020-04-19,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-20,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-21,"1"
"IL","5","10","TO",2020-03-31,NA,2020-04-22,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-23,"0"
"IL","5","10","TO",2020-03-31,NA,2020-04-24,"0"
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-13,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-14,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-15,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-16,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-17,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-18,"0"
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-19,"35"
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-20,"0"
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-21,"0"
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-22,"0"
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-23,"0"
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-24,"0"
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-25,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-26,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-27,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-28,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-29,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-30,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-01,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-02,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-03,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-04,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-05,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-06,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-07,NA
"GB","6","1","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-08,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-13,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-14,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-15,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-16,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-17,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-18,"0"
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-19,"NA"
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-20,"NA"
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-21,"NA"
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-22,"NA"
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-23,"NA"
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-24,"NA"
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-25,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-26,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-27,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-28,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-29,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-30,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-01,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-02,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-03,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-04,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-05,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-06,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-07,NA
"GB","6","2","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-08,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-13,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-14,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-15,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-16,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-17,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-18,"8"
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-19,"18"
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-20,"0"
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-21,"0"
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-22,"0"
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-23,"0"
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-24,"0"
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-25,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-26,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-27,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-28,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-29,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-04-30,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-01,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-02,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-03,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-04,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-05,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-06,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-07,NA
"GB","6","3","DC",2020-04-18,"10 moldy and tossed on 4/18",2020-05-08,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-13,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-14,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-15,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-16,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-17,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-18,"2"
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-19,"26"
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-20,"0"
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-21,"0"
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-22,"0"
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-23,"0"
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-24,"0"
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-25,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-26,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-27,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-28,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-29,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-04-30,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-05-01,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-05-02,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-05-03,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-05-04,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-05-05,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-05-06,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-05-07,NA
"GB","6","4","DC",2020-04-18,"17 moldy and tossed on 4/18",2020-05-08,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-13,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-14,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-15,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-16,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-17,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-18,"0"
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-19,"20"
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-20,"1"
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-21,"1"
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-22,"0"
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-23,"0"
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-24,"0"
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-25,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-26,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-27,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-28,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-29,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-04-30,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-05-01,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-05-02,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-05-03,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-05-04,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-05-05,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-05-06,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-05-07,NA
"GB","6","5","DC",2020-04-18,"26 moldy and tossed on 4/18",2020-05-08,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-13,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-14,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-15,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-16,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-17,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-18,"1"
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-19,"18"
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-20,"0"
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-21,"0"
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-22,"0"
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-23,"0"
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-24,"0"
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-25,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-26,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-27,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-28,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-29,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-30,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-05-01,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-05-02,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-05-03,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-05-04,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-05-05,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-05-06,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-05-07,NA
"GB","6","6","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-05-08,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-13,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-14,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-15,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-16,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-17,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-18,"0"
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-19,"NA"
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-20,"NA"
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-21,"NA"
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-22,"NA"
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-23,"NA"
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-24,"NA"
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-25,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-26,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-27,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-28,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-29,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-04-30,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-01,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-02,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-03,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-04,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-05,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-06,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-07,NA
"GB","6","7","DC",2020-04-18,"all moldy and tossed on 4/18",2020-05-08,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-13,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-14,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-15,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-16,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-17,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-18,"0"
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-19,"5"
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-20,"1"
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-21,"0"
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-22,"0"
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-23,"0"
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-24,"0"
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-25,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-26,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-27,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-28,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-29,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-04-30,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-05-01,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-05-02,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-05-03,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-05-04,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-05-05,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-05-06,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-05-07,NA
"GB","6","8","DC",2020-04-18,"40 moldy and tossed on 4/18",2020-05-08,NA
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-13,NA
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-14,NA
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-15,NA
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-16,NA
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-17,NA
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-18,"0"
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-19,"25"
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-20,"0"
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-21,"0"
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-22,"0"
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-23,"0"
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-24,"0"
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-25,NA
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-26,NA
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-27,NA
"GB","6","9","DC",2020-04-18,"28 moldy and tossed on 4/18",2020-04-28,NA
